79694.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.4900000000,0.3700000000,0.2400000000,8.7000000000,1.2000000000,-30.7600000000
79704.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.2400000000,0.4300000000,0.2400000000,8.7000000000,0.7500000000,-29.8600000000
79714.0000000000,0.0100000000,0.0200000000,-0.9700000000,0.3700000000,0.3700000000,0.2400000000,6.9000000000,0.7500000000,-30.4600000000
79724.0000000000,0.0100000000,0.0300000000,-0.9800000000,0.3700000000,0.3700000000,0.2400000000,8.1000000000,1.0500000000,-29.5600000000
79734.0000000000,0.0000000000,0.0200000000,-1.0000000000,0.3700000000,0.3700000000,0.3000000000,7.8000000000,0.6000000000,-29.5600000000
79743.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.3000000000,0.2400000000,0.3700000000,7.3500000000,1.0500000000,-30.3100000000
79754.0000000000,0.0100000000,0.0200000000,-0.9900000000,0.3700000000,0.3700000000,0.3000000000,8.1000000000,0.3000000000,-28.2100000000
79764.0000000000,0.0100000000,0.0300000000,-0.9800000000,0.3700000000,0.4300000000,0.2400000000,9.1500000000,2.1000000000,-28.5100000000
79774.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.3700000000,0.2400000000,0.3000000000,8.5500000000,-0.7500000000,-30.6100000000
79784.0000000000,0.0100000000,0.0300000000,-0.9900000000,0.4300000000,0.1800000000,0.1800000000,8.5500000000,0.3000000000,-29.2600000000
79794.0000000000,0.0000000000,0.0200000000,-0.9900000000,0.4300000000,0.2400000000,0.3000000000,7.2000000000,0.1500000000,-29.8600000000
79804.0000000000,0.0100000000,0.0400000000,-0.9700000000,0.3700000000,0.3000000000,0.3000000000,8.1000000000,-0.4500000000,-30.0100000000
79813.0000000000,-0.0100000000,0.0300000000,-0.9900000000,0.4300000000,0.3000000000,0.2400000000,7.8000000000,1.6500000000,-28.9600000000
79824.0000000000,0.0000000000,0.0200000000,-0.9800000000,0.3000000000,0.2400000000,0.2400000000,8.7000000000,-1.3500000000,-30.1600000000
79834.0000000000,0.0100000000,0.0300000000,-0.9700000000,0.3700000000,0.3700000000,0.1800000000,8.1000000000,1.3500000000,-30.3100000000
79843.0000000000,0.0000000000,0.0300000000,-0.9800000000,0.2400000000,0.3000000000,0.3000000000,9.1500000000,1.6500000000,-30.6100000000
79854.0000000000,0.0100000000,0.0300000000,-0.9900000000,0.2400000000,0.3700000000,0.2400000000,9.1500000000,1.0500000000,-28.9600000000
79864.0000000000,0.0100000000,0.0200000000,-0.9900000000,0.4300000000,0.3700000000,0.3000000000,8.2500000000,0.4500000000,-29.8600000000
79873.0000000000,-0.0000000000,0.0200000000,-0.9800000000,0.3700000000,0.3700000000,0.3000000000,7.6500000000,0.7500000000,-29.8600000000
79884.0000000000,0.0000000000,0.0300000000,-0.9900000000,0.4300000000,0.3700000000,0.3000000000,9.1500000000,-0.4500000000,-30.3100000000
79894.0000000000,0.0000000000,0.0300000000,-0.9800000000,0.4300000000,0.3700000000,0.2400000000,7.0500000000,1.6500000000,-30.0100000000
79903.0000000000,0.0100000000,0.0300000000,-0.9900000000,0.3700000000,0.3700000000,0.3000000000,8.5500000000,0.6000000000,-28.2100000000
79914.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.4300000000,0.3700000000,0.2400000000,8.8500000000,0.0000000000,-29.2600000000
79924.0000000000,-0.0000000000,0.0300000000,-0.9900000000,0.4300000000,0.4300000000,0.2400000000,8.7000000000,3.0000000000,-29.8600000000
79934.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.3700000000,0.3700000000,0.1200000000,7.9500000000,1.2000000000,-29.4100000000
79943.0000000000,0.0000000000,0.0200000000,-0.9900000000,0.2400000000,0.3000000000,0.2400000000,9.0000000000,0.4500000000,-30.1600000000
79954.0000000000,0.0200000000,0.0400000000,-0.9800000000,0.3000000000,0.2400000000,0.2400000000,8.7000000000,-0.3000000000,-28.8100000000
79964.0000000000,0.0000000000,0.0300000000,-0.9900000000,0.3000000000,0.3700000000,0.1800000000,7.8000000000,0.6000000000,-28.2100000000
79973.0000000000,0.0100000000,0.0300000000,-0.9900000000,0.4900000000,0.3000000000,0.2400000000,7.0500000000,0.0000000000,-28.2100000000
79984.0000000000,0.0100000000,0.0200000000,-0.9900000000,0.4300000000,0.3000000000,0.3000000000,7.9500000000,0.7500000000,-31.2100000000
79994.0000000000,0.0000000000,0.0200000000,-0.9800000000,0.4300000000,0.3700000000,0.1800000000,9.6000000000,1.3500000000,-29.5600000000
80003.0000000000,0.0000000000,0.0300000000,-0.9900000000,0.3000000000,0.3000000000,0.2400000000,7.9500000000,0.4500000000,-28.8100000000
80013.0000000000,0.0100000000,0.0300000000,-0.9700000000,0.2400000000,0.3700000000,0.2400000000,8.2500000000,0.7500000000,-30.4600000000
80024.0000000000,0.0100000000,0.0300000000,-0.9700000000,0.4300000000,0.3700000000,0.1200000000,8.7000000000,-0.3000000000,-29.8600000000
80034.0000000000,0.0000000000,0.0200000000,-0.9800000000,0.4300000000,0.3000000000,0.1800000000,9.7500000000,1.5000000000,-30.4600000000
80043.0000000000,0.0100000000,0.0300000000,-0.9900000000,0.3000000000,0.3700000000,0.2400000000,8.5500000000,0.6000000000,-30.0100000000
80054.0000000000,0.0200000000,0.0300000000,-0.9800000000,0.3700000000,0.1800000000,0.1800000000,7.3500000000,0.6000000000,-29.2600000000
80064.0000000000,-0.0000000000,0.0300000000,-0.9800000000,0.4300000000,0.2400000000,0.2400000000,8.7000000000,1.2000000000,-30.4600000000
80073.0000000000,0.0000000000,0.0200000000,-0.9700000000,0.3700000000,0.3000000000,0.1800000000,8.7000000000,-0.3000000000,-31.2100000000
80084.0000000000,-0.0000000000,0.0300000000,-0.9900000000,0.4300000000,0.3700000000,0.1200000000,8.8500000000,0.3000000000,-30.3100000000
80094.0000000000,-0.0000000000,0.0200000000,-0.9900000000,0.4300000000,0.3700000000,0.3000000000,8.2500000000,0.1500000000,-29.8600000000
80103.0000000000,0.0100000000,0.0300000000,-0.9900000000,0.3000000000,0.3700000000,0.2400000000,9.1500000000,1.3500000000,-28.9600000000
80114.0000000000,0.0000000000,0.0200000000,-0.9900000000,0.3700000000,0.2400000000,0.3000000000,7.9500000000,3.3000000000,-30.1600000000
80124.0000000000,0.0100000000,0.0300000000,-0.9800000000,0.2400000000,0.3000000000,0.1800000000,9.0000000000,1.9500000000,-29.1100000000
80133.0000000000,-0.0000000000,0.0300000000,-0.9800000000,0.3000000000,0.2400000000,0.2400000000,8.5500000000,1.6500000000,-31.0600000000
80144.0000000000,0.0100000000,0.0200000000,-0.9900000000,0.3000000000,0.1800000000,0.0600000000,7.3500000000,2.1000000000,-30.0100000000
80154.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.1800000000,0.2400000000,0.1800000000,9.1500000000,1.0500000000,-28.9600000000
80163.0000000000,0.0000000000,0.0200000000,-1.0000000000,0.3700000000,0.2400000000,0.3000000000,9.1500000000,0.3000000000,-31.0600000000
80174.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.3700000000,0.1800000000,0.3000000000,8.5500000000,2.1000000000,-30.0100000000
80184.0000000000,0.0000000000,0.0300000000,-0.9800000000,0.3000000000,0.3000000000,0.3700000000,8.7000000000,1.5000000000,-29.4100000000
80193.0000000000,0.0000000000,0.0300000000,-0.9800000000,0.3000000000,0.3000000000,0.1200000000,8.7000000000,0.4500000000,-30.4600000000
80204.0000000000,0.0100000000,0.0300000000,-0.9800000000,0.4300000000,0.3000000000,0.1800000000,8.8500000000,1.0500000000,-29.5600000000
80214.0000000000,-0.0000000000,0.0200000000,-0.9800000000,0.2400000000,0.3000000000,0.3700000000,8.2500000000,-0.3000000000,-29.1100000000
80223.0000000000,0.0000000000,0.0300000000,-0.9700000000,0.4300000000,0.3000000000,0.4300000000,8.7000000000,1.5000000000,-29.8600000000
80233.0000000000,0.0000000000,0.0200000000,-0.9800000000,0.3000000000,0.3700000000,0.3700000000,9.7500000000,1.2000000000,-29.1100000000
80244.0000000000,0.0000000000,0.0200000000,-0.9800000000,0.3700000000,0.3000000000,0.2400000000,7.9500000000,0.4500000000,-29.1100000000
80253.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.2400000000,0.3000000000,0.2400000000,9.1500000000,0.3000000000,-28.9600000000
80263.0000000000,0.0100000000,0.0300000000,-0.9800000000,0.4300000000,0.3000000000,0.3700000000,9.0000000000,3.3000000000,-29.8600000000
80274.0000000000,0.0000000000,0.0300000000,-0.9700000000,0.2400000000,0.2400000000,0.3000000000,7.8000000000,0.6000000000,-30.3100000000
80283.0000000000,0.0100000000,0.0300000000,-0.9800000000,0.3700000000,0.1800000000,0.4300000000,8.7000000000,1.5000000000,-29.8600000000
80293.0000000000,0.0000000000,0.0200000000,-0.9900000000,0.2400000000,0.3000000000,0.1800000000,7.8000000000,1.6500000000,-28.9600000000
80304.0000000000,0.0100000000,0.0300000000,-0.9800000000,0.2400000000,0.3000000000,0.3000000000,9.1500000000,0.6000000000,-28.2100000000
80313.0000000000,-0.0000000000,0.0300000000,-0.9900000000,0.4300000000,0.3700000000,0.1800000000,9.0000000000,1.5000000000,-29.1100000000
80323.0000000000,0.0000000000,0.0200000000,-0.9700000000,0.2400000000,0.3700000000,0.3000000000,8.5500000000,1.3500000000,-31.6600000000
80334.0000000000,0.0100000000,0.0300000000,-0.9800000000,0.2400000000,0.4300000000,0.1200000000,9.6000000000,1.3500000000,-30.3100000000
80344.0000000000,0.0000000000,0.0200000000,-0.9900000000,0.4300000000,0.3700000000,0.2400000000,8.2500000000,0.7500000000,-29.8600000000
80353.0000000000,-0.0000000000,0.0200000000,-0.9900000000,0.3000000000,0.3700000000,0.1200000000,8.8500000000,0.3000000000,-28.9600000000
80363.0000000000,0.0100000000,0.0200000000,-0.9900000000,0.3700000000,0.4300000000,0.2400000000,8.8500000000,0.6000000000,-30.0100000000
80374.0000000000,0.0000000000,0.0300000000,-0.9900000000,0.5500000000,0.3000000000,0.1200000000,6.4500000000,0.4500000000,-29.4100000000
80383.0000000000,0.0000000000,0.0300000000,-0.9800000000,0.4300000000,0.3700000000,0.2400000000,8.2500000000,1.5000000000,-29.1100000000
80393.0000000000,0.0000000000,0.0300000000,-0.9900000000,0.3000000000,0.3000000000,0.3000000000,8.1000000000,0.3000000000,-30.0100000000
80404.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.2400000000,0.4300000000,0.2400000000,9.1500000000,0.6000000000,-30.0100000000
80413.0000000000,0.0000000000,0.0200000000,-0.9800000000,0.3000000000,0.3000000000,0.2400000000,8.5500000000,1.6500000000,-30.6100000000
80423.0000000000,0.0100000000,0.0300000000,-0.9800000000,0.4300000000,0.4900000000,0.1800000000,7.8000000000,-0.7500000000,-29.5600000000
80434.0000000000,0.0000000000,0.0200000000,-0.9800000000,0.4900000000,0.3700000000,0.3000000000,7.8000000000,1.0500000000,-30.0100000000
80443.0000000000,0.0000000000,0.0300000000,-0.9800000000,0.4300000000,0.4300000000,0.2400000000,9.3000000000,-0.3000000000,-30.1600000000
80453.0000000000,0.0000000000,0.0200000000,-0.9900000000,0.3700000000,0.4300000000,0.2400000000,7.0500000000,-0.4500000000,-31.0600000000
80463.0000000000,0.0000000000,0.0200000000,-0.9700000000,0.3700000000,0.3700000000,0.2400000000,8.7000000000,-0.3000000000,-29.4100000000
80474.0000000000,0.0000000000,0.0300000000,-1.0000000000,0.4300000000,0.3000000000,0.3000000000,8.5500000000,0.6000000000,-30.3100000000
80483.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.3000000000,0.3700000000,0.1800000000,7.9500000000,1.2000000000,-29.8600000000
80493.0000000000,0.0100000000,0.0300000000,-0.9900000000,0.3000000000,0.2400000000,0.3000000000,8.7000000000,1.5000000000,-30.1600000000
80504.0000000000,0.0000000000,0.0300000000,-0.9800000000,0.3700000000,0.3700000000,0.3000000000,9.9000000000,0.3000000000,-29.2600000000
80513.0000000000,-0.0000000000,0.0200000000,-0.9900000000,0.3000000000,0.3000000000,0.1800000000,8.5500000000,1.6500000000,-30.3100000000
80523.0000000000,0.0200000000,0.0300000000,-1.0000000000,0.3700000000,0.2400000000,0.4300000000,7.8000000000,0.6000000000,-30.6100000000
80533.0000000000,0.0000000000,0.0300000000,-0.9800000000,0.3000000000,0.3000000000,0.1800000000,7.9500000000,-0.9000000000,-28.3600000000
80543.0000000000,0.0100000000,0.0300000000,-0.9900000000,0.3700000000,0.3700000000,0.3000000000,9.0000000000,1.9500000000,-29.8600000000
80553.0000000000,0.0100000000,0.0300000000,-0.9700000000,0.3000000000,0.3000000000,0.2400000000,9.3000000000,2.5500000000,-30.4600000000
80563.0000000000,0.0100000000,0.0300000000,-0.9700000000,0.3700000000,0.4300000000,0.3000000000,8.7000000000,0.7500000000,-29.4100000000
80574.0000000000,0.0000000000,0.0200000000,-0.9900000000,0.3700000000,0.3000000000,0.3000000000,8.8500000000,-0.4500000000,-30.3100000000
80583.0000000000,0.0100000000,0.0200000000,-1.0000000000,0.4300000000,0.3700000000,0.3000000000,7.9500000000,1.2000000000,-30.4600000000
80593.0000000000,0.0000000000,0.0200000000,-0.9900000000,0.3000000000,0.3000000000,0.3000000000,8.5500000000,2.8500000000,-30.0100000000
80604.0000000000,0.0100000000,0.0300000000,-1.0000000000,0.4900000000,0.3000000000,0.3000000000,7.0500000000,1.0500000000,-31.3600000000
80613.0000000000,-0.0000000000,0.0200000000,-0.9800000000,0.3000000000,0.3000000000,0.1200000000,7.9500000000,1.2000000000,-30.1600000000
80623.0000000000,0.0000000000,0.0200000000,-0.9800000000,0.3700000000,0.3000000000,0.3000000000,8.7000000000,1.2000000000,-29.8600000000
80634.0000000000,-0.0000000000,0.0200000000,-0.9800000000,0.1800000000,0.3000000000,0.3000000000,7.6500000000,1.2000000000,-30.4600000000
80643.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.3700000000,0.3700000000,0.3700000000,6.9000000000,0.7500000000,-30.7600000000
80653.0000000000,0.0000000000,0.0300000000,-0.9900000000,0.3000000000,0.3000000000,0.2400000000,8.5500000000,1.3500000000,-30.0100000000
80663.0000000000,-0.0000000000,0.0200000000,-0.9900000000,0.3700000000,0.2400000000,0.3000000000,9.0000000000,0.4500000000,-30.1600000000
80673.0000000000,0.0000000000,0.0300000000,-1.0000000000,0.3700000000,0.4300000000,0.3000000000,7.6500000000,0.4500000000,-28.8100000000
80683.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.2400000000,0.3700000000,0.4900000000,7.8000000000,1.3500000000,-29.5600000000
80693.0000000000,-0.0000000000,0.0200000000,-0.9800000000,0.3000000000,0.3000000000,0.2400000000,8.2500000000,2.2500000000,-30.1600000000
80703.0000000000,-0.0100000000,0.0300000000,-0.9800000000,0.3700000000,0.3700000000,0.3000000000,8.2500000000,0.1500000000,-30.4600000000
80713.0000000000,0.0000000000,0.0300000000,-0.9900000000,0.3700000000,0.3000000000,0.3000000000,9.0000000000,0.4500000000,-30.7600000000
80723.0000000000,0.0000000000,0.0200000000,-0.9900000000,0.4300000000,0.3000000000,0.3000000000,8.2500000000,0.1500000000,-30.1600000000
80733.0000000000,0.0000000000,0.0300000000,-0.9900000000,0.4900000000,0.3000000000,0.3000000000,8.5500000000,1.0500000000,-28.9600000000
80743.0000000000,0.0000000000,0.0200000000,-0.9800000000,0.4900000000,0.3700000000,0.3000000000,8.5500000000,2.4000000000,-28.2100000000
80753.0000000000,0.0100000000,0.0200000000,-1.0000000000,0.3000000000,0.3000000000,0.3000000000,7.9500000000,1.2000000000,-30.7600000000
80764.0000000000,0.0100000000,0.0200000000,-1.0100000000,0.3000000000,0.3000000000,0.3700000000,8.8500000000,2.1000000000,-28.2100000000
80773.0000000000,0.0100000000,0.0200000000,-1.0000000000,0.4300000000,0.3000000000,0.1200000000,8.2500000000,0.7500000000,-30.4600000000
80783.0000000000,0.0100000000,0.0200000000,-0.9700000000,0.3700000000,0.3700000000,0.3000000000,8.5500000000,1.3500000000,-29.5600000000
80794.0000000000,0.0100000000,0.0300000000,-0.9900000000,0.3000000000,0.2400000000,0.3700000000,6.9000000000,1.2000000000,-29.8600000000
80803.0000000000,0.0000000000,0.0200000000,-0.9800000000,0.3700000000,0.3000000000,0.3000000000,7.9500000000,0.1500000000,-30.4600000000
80813.0000000000,0.0000000000,0.0300000000,-0.9800000000,0.4300000000,0.2400000000,0.1800000000,7.9500000000,0.4500000000,-30.4600000000
80823.0000000000,0.0000000000,0.0300000000,-0.9800000000,0.3700000000,0.4300000000,0.1800000000,9.1500000000,2.1000000000,-31.3600000000
80833.0000000000,-0.0100000000,0.0300000000,-1.0000000000,0.2400000000,0.3700000000,0.2400000000,8.7000000000,0.1500000000,-29.4100000000
80843.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.3000000000,0.3700000000,0.3000000000,7.9500000000,0.4500000000,-28.3600000000
80853.0000000000,0.0100000000,0.0300000000,-0.9800000000,0.3700000000,0.3000000000,0.2400000000,7.9500000000,-0.9000000000,-28.3600000000
80863.0000000000,0.0000000000,0.0200000000,-0.9900000000,0.4300000000,0.4300000000,0.2400000000,7.9500000000,1.2000000000,-29.4100000000
80873.0000000000,0.0100000000,0.0300000000,-0.9800000000,0.3700000000,0.3000000000,0.3000000000,9.7500000000,1.5000000000,-30.1600000000
80883.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.3700000000,0.3000000000,0.3700000000,7.6500000000,1.2000000000,-29.4100000000
80893.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.3000000000,0.3700000000,0.1200000000,8.7000000000,1.2000000000,-29.1100000000
80903.0000000000,0.0000000000,0.0200000000,-0.9800000000,0.3700000000,0.3700000000,0.3000000000,7.6500000000,0.4500000000,-29.1100000000
80913.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.3000000000,0.2400000000,0.3000000000,10.0500000000,0.4500000000,-30.1600000000
80923.0000000000,-0.0000000000,0.0200000000,-0.9800000000,0.2400000000,0.3700000000,0.2400000000,8.8500000000,0.6000000000,-28.5100000000
80933.0000000000,0.0100000000,0.0300000000,-0.9800000000,0.3700000000,0.2400000000,0.3000000000,8.2500000000,1.9500000000,-30.4600000000
80943.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.3700000000,0.3700000000,0.1800000000,8.5500000000,1.3500000000,-28.5100000000
80953.0000000000,0.0000000000,0.0300000000,-0.9900000000,0.3000000000,0.3700000000,0.2400000000,9.3000000000,0.4500000000,-30.7600000000
80963.0000000000,-0.0000000000,0.0300000000,-0.9800000000,0.3000000000,0.3000000000,0.1800000000,8.8500000000,-0.4500000000,-29.2600000000
80973.0000000000,0.0100000000,0.0200000000,-1.0000000000,0.3000000000,0.3000000000,0.1800000000,7.9500000000,0.4500000000,-31.2100000000
80983.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.4300000000,0.3700000000,0.3000000000,8.8500000000,2.1000000000,-29.2600000000
80993.0000000000,-0.0000000000,0.0300000000,-1.0000000000,0.3700000000,0.3000000000,0.2400000000,6.7500000000,1.3500000000,-29.5600000000
81003.0000000000,0.0100000000,0.0300000000,-0.9800000000,0.1800000000,0.3000000000,0.1800000000,9.1500000000,0.3000000000,-28.9600000000
81013.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.3700000000,0.2400000000,0.2400000000,9.1500000000,0.6000000000,-30.3100000000
81023.0000000000,0.0100000000,0.0200000000,-1.0000000000,0.3700000000,0.3000000000,0.2400000000,8.7000000000,0.7500000000,-29.1100000000
81033.0000000000,0.0100000000,0.0300000000,-0.9900000000,0.4300000000,0.3700000000,0.3700000000,7.8000000000,0.6000000000,-29.2600000000
81042.0000000000,0.0000000000,0.0200000000,-0.9700000000,0.3700000000,0.4300000000,0.2400000000,7.9500000000,0.4500000000,-29.8600000000
81053.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.4300000000,0.3700000000,0.1800000000,9.1500000000,0.3000000000,-29.5600000000
81063.0000000000,0.0000000000,0.0200000000,-0.9800000000,0.3700000000,0.3000000000,0.3000000000,7.9500000000,0.4500000000,-30.1600000000
81072.0000000000,0.0000000000,0.0200000000,-0.9800000000,0.3000000000,0.4300000000,0.1800000000,8.2500000000,1.5000000000,-29.8600000000
81083.0000000000,-0.0000000000,0.0200000000,-0.9800000000,0.3000000000,0.3000000000,0.3000000000,9.6000000000,1.0500000000,-30.0100000000
81093.0000000000,0.0100000000,0.0300000000,-0.9800000000,0.3000000000,0.2400000000,0.2400000000,7.9500000000,2.2500000000,-29.4100000000
81103.0000000000,0.0000000000,0.0200000000,-0.9900000000,0.3000000000,0.3700000000,0.2400000000,8.5500000000,0.0000000000,-29.5600000000
81112.0000000000,0.0000000000,0.0300000000,-0.9800000000,0.3000000000,0.3700000000,0.3000000000,9.0000000000,0.4500000000,-30.4600000000
81123.0000000000,0.0000000000,0.0200000000,-0.9900000000,0.3700000000,0.3700000000,0.3000000000,7.6500000000,2.2500000000,-29.4100000000
81133.0000000000,0.0100000000,0.0200000000,-1.0000000000,0.3000000000,0.3700000000,0.3700000000,8.5500000000,0.6000000000,-30.0100000000
81142.0000000000,0.0000000000,0.0300000000,-0.9900000000,0.3000000000,0.4300000000,0.4300000000,8.2500000000,-0.3000000000,-29.8600000000
81153.0000000000,0.0100000000,0.0200000000,-0.9900000000,0.4300000000,0.3700000000,0.1800000000,9.9000000000,1.3500000000,-31.0600000000
81163.0000000000,0.0000000000,0.0300000000,-0.9900000000,0.3000000000,0.3700000000,0.3700000000,10.0500000000,1.2000000000,-30.1600000000
81172.0000000000,0.0000000000,0.0200000000,-0.9800000000,0.1200000000,0.3000000000,0.3000000000,8.2500000000,0.4500000000,-29.1100000000
81183.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.3000000000,0.3700000000,0.3700000000,7.0500000000,0.0000000000,-31.6600000000
81193.0000000000,0.0100000000,0.0300000000,-0.9700000000,0.3700000000,0.2400000000,0.2400000000,8.5500000000,1.0500000000,-30.0100000000
81203.0000000000,-0.0100000000,0.0200000000,-0.9800000000,0.3000000000,0.3700000000,0.1800000000,8.1000000000,1.0500000000,-31.3600000000
81212.0000000000,0.0100000000,0.0200000000,-0.9800000000,0.4300000000,0.3700000000,0.2400000000,7.6500000000,0.4500000000,-29.8600000000
81223.0000000000,0.0000000000,0.0300000000,-0.9800000000,0.4300000000,0.4300000000,0.2400000000,8.7000000000,1.5000000000,-30.1600000000
81233.0000000000,0.0000000000,0.0300000000,-0.9900000000,0.2400000000,0.3700000000,0.2400000000,7.9500000000,0.1500000000,-31.5100000000
81242.0000000000,0.0100000000,0.0200000000,-0.9900000000,0.3700000000,0.3700000000,0.3000000000,10.9500000000,0.0000000000,-30.3100000000
81253.0000000000,0.0000000000,0.0300000000,-0.9800000000,0.3000000000,0.3700000000,0.3000000000,9.6000000000,0.0000000000,-30.3100000000
81263.0000000000,0.0000000000,0.0300000000,-0.9800000000,0.4900000000,0.4900000000,0.1800000000,7.8000000000,0.3000000000,-30.6100000000
81273.0000000000,0.0000000000,0.0200000000,-0.9800000000,0.3700000000,0.3700000000,0.2400000000,8.2500000000,0.7500000000,-29.8600000000
